ProductLink,Description,SellerStore,StoreLink,Rating,Price,ModleName,Carrier,Brand,FormFactor,Memory,OperatingSystem,Color,Cellular,SimCount,Year,AdditionalComponents
https://www.amazon.com//OnePlus-A6013-128GB-Mirror-Black/dp/B07XVNDQMR/ref=sr_1_143?keywords=used+phones&qid=1646080941&sr=8-143,"OnePlus 6T A6013 Dual Sim 128GB/8GB (Mirror Black) - Factory Unlocked - GSM ONLY, NO CDMA (Renewed)",Amazon Renewed Store,https://www.amazon.com/Amazon-Renewed/b/ref=bl_dp_s_web_12653393011?ie=UTF8&node=12653393011&field-lbr_brands_browse-bin=Amazon+Renewed,4.2,$190.00,OnePlus 6T,Unlocked,OnePlus,Smartphone,128 GB,OxygenOS,Black,2G,Dual SIM,,
https://www.amazon.com//Smartphone-Unlocked-Android-Fingerprint-Extension/dp/B08Z7YLN53/ref=sr_1_144?keywords=used+phones&qid=1646080941&sr=8-144,"5.45 inch Smartphone, HD Full Screen Unlocked Cell Phones, for Android 6.0 Face Fingerprint Smart Phone, 1GB/8GB, HD Camera Mobil Phone, 2200mAh Battery, 128GB Extension (Green)",Hilitand Store,https://www.amazon.com/stores/Hilitand/page/9CC13A8B-92CF-404A-B7C7-23610F50376E?ref_=ast_bln,2.9,$75.79,US,Unlocked for All Carriers,Hilitand,Smartphone,8 GB,Android 6.0,Green,3G,,,Phone Case
https://www.amazon.com//Unlocked-Blackview-BV4900-Waterproof-T-Mobile/dp/B08YNC8X92/ref=sr_1_145?keywords=used+phones&qid=1646080941&sr=8-145,"Rugged Smartphone Unlocked, Blackview BV4900 Rugged Cell Phones with 5.7"" FHD Display and 5580mAh Battery IP68 Waterproof Drop Proof, 32GB Storage Dual SIM for GSM T-Mobile Unlocked Mobile Phone",Blackview Store,https://www.amazon.com/stores/Blackview/page/DB55EAAF-0A66-49A7-8F07-A2A0A47C9248?ref_=ast_bln,4.0,$129.99,BV4900,T-Mobile,Blackview,Smartphone,32 GB,Android 10.0,Green,4G,Dual SIM,2021,
https://www.amazon.com//OnePlus-128GB-T-Mobile-Unlocked-Interstellar/dp/B09B2YZM7H/ref=sr_1_146?keywords=used+phones&qid=1646080941&sr=8-146,"OnePlus 8 5G (128GB, 8GB) 6.55"", 5G / 4G Volte T-Mobile Unlocked (Interstellar Glow)",OnePlus Store,https://www.amazon.com/stores/OnePlus/page/DE8A8620-9A54-4832-96B0-3284E24E9A3A?ref_=ast_bln,4.2,,,Unlocked for All Carriers,OnePlus,Smartphone,128 GB,,Interstellar Glow,,Single SIM,,
https://www.amazon.com//Total-Wireless-Samsung-Prepaid-Smartphone/dp/B08J5G9JCN/ref=sr_1_147?keywords=used+phones&qid=1646080941&sr=8-147,Total Wireless Samsung Galaxy A11 4G LTE Prepaid Smartphone (Locked) - Black - 32GB - Sim Card Included - CDMA,total wireless Store,https://www.amazon.com/stores/TotalWireless/page/1CB433C8-8500-4936-9851-91FDC7B0F6A5?ref_=ast_bln,4.2,$88.99,Galaxy A11,Tracfone,Total wireless,Smartphone,32 GB,Android 10.0,Black,LTE,,,"Phone, Manual, Charger, USB Cable"
https://www.amazon.com//LG-X420-Unlocked-Phone-Camera/dp/B081VVCVP9/ref=sr_1_148?keywords=used+phones&qid=1646080941&sr=8-148,LG K40 X420 32GB Unlocked GSM Phone w/ 13MP Camera - Aurora Black,LG Store,https://www.amazon.com/stores/LGElectronicsSTG/page/E8585304-4D77-4965-9D22-B5F2CF409E38?ref_=ast_bln,4.0,$128.98,,Unlocked,LG,Smartphone,32 GB,Android,Aurora Black,"4G, 2G",,,
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A05671212K76VH9VK4M6N&url=%2FPhone%25EF%25BC%258CY99-Smartphone-5-75-inch-Full-Screen%25EF%25BC%258CDual-2100MHZ%25EF%25BC%2588Blue%25EF%25BC%2589%2Fdp%2FB09KN5CZPT%2Fref%3Dsr_1_149_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080941%26sr%3D8-149-spons%26psc%3D1&qualifier=1646080941&id=7976392045625378&widgetName=sp_btf,"Unlocked Cell Phone，Y99 Android Smartphone, 5.75-inch IPS Full-Screen，Dual SIM Card，2GB RAM 16GB ROM，Only Supports Dual SIM Card Frequency Band of 3GWCDMA ：850/2100MHZ（Blue）",rroo,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=aderroo,3.2,$58.99,Y99,Unlocked for All Carriers,Aderroo,Smartphone,16 GB,Android,Blue,WCDMA,Dual SIM,2021,
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A01185411B970ET0RE4UC&url=%2F5-75-inch-Screen%25EF%25BC%258CX33-Phone%25EF%25BC%258C2GB-Cameras%25EF%25BC%258CSmartphone%25EF%25BC%258COnly-2100MHZ%25EF%25BC%2588Black%25EF%25BC%2589%2Fdp%2FB09LYL534Q%2Fref%3Dsr_1_150_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080941%26sr%3D8-150-spons%26psc%3D1&qualifier=1646080941&id=7976392045625378&widgetName=sp_btf,5.75-inch IPS Screen，X33 Unlocked Cell Phone，2GB RAM 16GB ROM，Front and Rear Cameras，Smartphone，Only Supports SIM Card Frequency Band of 3GWCDMA ：850/2100MHZ（Black）,rroo,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=aderroo,4.5,$59.99,X13,Unlocked for All Carriers,Aderroo,Smartphone,16 GB,Android,Black,3G,Dual SIM,2021,
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A027940735E4FLBJIE9YZ&url=%2FSmartphone-Unlocked-Android-Fingerprint-Extension%2Fdp%2FB08Z79BLCJ%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080945%26sr%3D8-145-spons%26psc%3D1%26smid%3DA2T5UG99TGO7BT&qualifier=1646080945&id=587621268431940&widgetName=sp_atf_next,"5.45 inch Smartphone, HD Full Screen Unlocked Cell Phones, for Android 6.0 Face Fingerprint Smart Phone, 1GB/8GB, HD Camera Mobil Phone, 2200mAh Battery, 128GB Extension (Blue)",Hilitand Store,https://www.amazon.com/stores/Hilitand/page/9CC13A8B-92CF-404A-B7C7-23610F50376E?ref_=ast_bln,2.9,$75.59,US,Unlocked for All Carriers,Hilitand,Smartphone,8 GB,Android 6.0,Blue,3G,,,"Phone Case, Screen Protector"
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A062928026OGYMS8RILAB&url=%2Faderroo-Full-Screen%25EF%25BC%258CFront-Cameras%25EF%25BC%258C2GB-3GWCDMA%25EF%25BC%259A850-2100MHZ%25EF%25BC%2588red%25EF%25BC%2589%2Fdp%2FB09KGLD5MF%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080945%26sr%3D8-146-spons%26psc%3D1&qualifier=1646080945&id=587621268431940&widgetName=sp_atf_next,"Unlocked Cell Phone，Y77 aderroo Android Smartphone, 5.75-inch IPS Full-Screen，Front and Rear Cameras，2GB RAM 16GB ROM，Only Supports Dual SIM Card Frequency Band of 3GWCDMA：850/2100MHZ（red）",rroo,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=aderroo,2.5,$59.99,,Unlocked for All Carriers,Aderroo,Smartphone,16 GB,,,3G,Dual SIM,,
https://www.amazon.com//Unlocked-Smartphones-Ulefone-Waterdrop-Full-Screen/dp/B08DG27BTG/ref=sr_1_147?keywords=used+phones&qid=1646080945&sr=8-147,"Unlocked Smartphones, Ulefone Note 8 Android 10, Dual Sim Unlocked Cell Phones, Dual Rear Camera, Triple Card Slots, 5.5"" Waterdrop Full-Screen Phones, 2700mAh, Face Unlock, US Version - Black",Ulefone Store,https://www.amazon.com/stores/UlefonePhone/page/61DDA142-C23C-4CF9-8ADA-4BBB6B775310?ref_=ast_bln,3.4,$84.99,,AT&T,Ulefone,Smartphone,16 GB,Android 10.0,Black,"4G, 3G, 2G",Dual SIM,2020,Adapter
https://www.amazon.com//Samsung-Unlocked-Smartphone-Long-Lasting-Infinity/dp/B08JY4DGB1/ref=sr_1_148?keywords=used+phones&qid=1646080945&sr=8-148,"Samsung Electronics Galaxy A21 Factory Unlocked Android Cell Phone, US Version Smartphone, 32GB Storage, Long-Lasting Battery, 6.5” Infinity Display, Quad Camera, Black (Renewed)",Amazon Renewed Store,https://www.amazon.com/Amazon-Renewed/b/ref=bl_dp_s_web_12653393011?ie=UTF8&node=12653393011&field-lbr_brands_browse-bin=Amazon+Renewed,4.0,$167.99,Galaxy A21,Unlocked for All Carriers,Samsung Electronics,Smartphone,32 GB,Android,Black,4G,Single SIM,,"Travel Adapter, Data Cable"
https://www.amazon.com//Samsung-Electronics-Unlocked-Smartphone-Foldable/dp/B097CNBDX2/ref=sr_1_149?keywords=used+phones&qid=1646080945&sr=8-149,"Samsung Electronics Galaxy Z Fold 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Tablet 2-in-1 Foldable Dual Screen Under Display Camera 256GB Storage, Phantom Black",Samsung Electronics Store,https://www.amazon.com/stores/SamsungElectronics/page/5DE4E0B0-7C27-45B4-9406-2291193DCBEF?ref_=ast_bln,4.4,"$1,679.00",Z Fold 3 5G,Unlocked,Samsung Electronics,Foldable Screen,12 GB,Android,Phantom Black,5G,,2021,"Travel Adapter, Data Cable, STD Battery, Handset + Cling"
https://www.amazon.com//Nokia-Unlocked-Smartphone-Fingerprint-Assistant/dp/B08JRF9L15/ref=sr_1_150?keywords=used+phones&qid=1646080945&sr=8-150,Nokia 2.4 | Android 10 | Unlocked Smartphone | 2-Day Battery | Dual SIM | US Version | 2/32GB | 6.5-Inch Screen | Charcoal,Nokia Store,https://www.amazon.com/stores/Nokia/page/BBD88D40-BF44-4A32-90F8-5A0E8C5658A1?ref_=ast_bln,3.7,,2.4,Unlocked,Nokia,Smartphone,32 GB,Android 10.0,Charcoal,4G,Dual SIM,2019,
https://www.amazon.com//Samsung-Unlocked-Midnight-Certified-Refurbished/dp/B076XLLCQC/ref=sr_1_151?keywords=used+phones&qid=1646080945&sr=8-151,"Samsung Galaxy Note 8, 64GB, Midnight Black - Fully Unlocked (Renewed)",Amazon Renewed Store,https://www.amazon.com/Amazon-Renewed/b/ref=bl_dp_s_web_12653393011?ie=UTF8&node=12653393011&field-lbr_brands_browse-bin=Amazon+Renewed,4.3,$259.99,Galaxy Note 8,Unlocked,Samsung Electronics,Smartphone,64 GB,Android,Midnight Black,4G,Single SIM,2018,
https://www.amazon.com//TracFone-Rebel-Prepaid-Smartphone-Locked/dp/B08J5DCBQR/ref=sr_1_152?keywords=used+phones&qid=1646080945&sr=8-152,TracFone LG K31 Rebel 4G LTE Prepaid Smartphone (Locked) - Black - 32GB - Sim Card Included - CDMA,LG Store,https://www.amazon.com/stores/LGElectronicsSTG/page/E8585304-4D77-4965-9D22-B5F2CF409E38?ref_=ast_bln,4.0,,K31 Rebel,Tracfone,LG,Smartphone,32 GB,Android 10.0,Black,LTE,,,
https://www.amazon.com//Samsung-Galaxy-G930T-T-Mobile-Unlocked/dp/B077MR13HM/ref=sr_1_153?keywords=used+phones&qid=1646080945&sr=8-153,Samsung Galaxy S7 G930T 32GB T-Mobile Unlocked 4G LTE Quad-Core Phone w/ 12MP Camera - Gold,Samsung Electronics Store,https://www.amazon.com/stores/SamsungElectronics/page/5DE4E0B0-7C27-45B4-9406-2291193DCBEF?ref_=ast_bln,3.8,,Galaxy S7,Unlocked,Samsung Electronics,Smartphone,32 GB,,Gold,4G,,,
https://www.amazon.com//OUKITEL-WP5-Smartphone-Flashlights-Fingerprint/dp/B0871HD5NT/ref=sr_1_154?keywords=used+phones&qid=1646080945&sr=8-154,"Rugged Cell Phones Unlcoked, OUKITEL WP5 8000mAh Battery Android 10 Unlocked Cell Phones IP68 Waterproof,Global Version Face ID Fingerprint,Black",OUKITEL Store,https://www.amazon.com/stores/OUKITEL/page/4B8FF6E5-9AB1-4551-9F56-B7727F85AAB3?ref_=ast_bln,4.0,$159.99,WP5,T-Mobile,OUKITEL,Smartphone,32 GB,Android 10.0,Black,4G,Dual SIM,2020,
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A07426303JN363M5BUBRQ&url=%2FROM%25EF%25BC%258CM407-X10-Smartphone-Full-Screen%25EF%25BC%258CFront-Cameras%25EF%25BC%258COnly-2100MHZ%25EF%25BC%258CUnlocked%2Fdp%2FB09JK24NHL%2Fref%3Dsr_1_155_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080945%26sr%3D8-155-spons%26psc%3D1&qualifier=1646080945&id=587621268431940&widgetName=sp_mtf,"2GB RAM 16GB ROM，M407-X10 Android Smartphone, 5.75-inch IPS Full-Screen，Front and Rear Cameras，Only Supports Dual SIM Card Frequency Band of 3GWCDMA ：850/2100MHZ，Unlocked Cell Phone （red）",rroo,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=aderroo,1.7,$59.99,M407,Unlocked for All Carriers,Aderroo,Smartphone,16 GB,Android,Red,3G,Dual SIM,2021,
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A09164771TCAZU67Q4B99&url=%2FLONG-CZ-World-Smallest-Mobile-Unlocked%2Fdp%2FB07NS7YDKS%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080945%26sr%3D8-156-spons%26psc%3D1&qualifier=1646080945&id=587621268431940&widgetName=sp_mtf,LONG-CZ J9 World Mini Smallest Flip Mobile Phone Unlocked (Black),USI,https://www.amazon.com/MiRUSI/b/ref=bl_dp_s_web_23578867011?ie=UTF8&node=23578867011&field-lbr_brands_browse-bin=MiRUSI,3.5,$30.99,J9,T-Mobile,MiRUSI,Flip,64 GB,Nucleus OS,Black,"4G, 3G, 2G",,2022,"Earphone, USB Cable"
https://www.amazon.com//Ushining-Unlocked-Seniors-T-Mobile-Suitable/dp/B07YZGB621/ref=sr_1_157?keywords=used+phones&qid=1646080945&sr=8-157,Ushining 3G Unlocked Flip Cell Phone Large Icon Feature Phones Easy to Use Mobile Phone for Seniors and Kids AT&T Prepaid Card Suitable(Red),INING,https://www.amazon.com/USHINING/b/ref=bl_dp_s_web_20522834011?ie=UTF8&node=20522834011&field-lbr_brands_browse-bin=USHINING,3.1,$38.99,,AT&T,USHINING,Flip,32 GB,,3G-Red,3G,Single SIM,2020,"Earphone, Adapter"
https://www.amazon.com//Nokia-Unlocked-Smartphone-6-51-Inch-Charcoal/dp/B08WRB2GF2/ref=sr_1_158?keywords=used+phones&qid=1646080945&sr=8-158,Nokia 1.4 | Android 10 (Go Edition) | Unlocked Smartphone | 2-Day Battery | Dual SIM | US Version| 2/32GB | 6.51-Inch Screen | Charcoal,Nokia Store,https://www.amazon.com/stores/Nokia/page/BBD88D40-BF44-4A32-90F8-5A0E8C5658A1?ref_=ast_bln,3.9,$119.99,1.4,Unlocked,Nokia,Bar,2 GB,Android 10.0 (Go Edition),Charcoal,4G,Dual SIM,2021,
https://www.amazon.com//Tracfone-Journey-Prepaid-Smartphone-Locked/dp/B07Y5T9X4P/ref=sr_1_159?keywords=used+phones&qid=1646080945&sr=8-159,TracFone LG Journey 4G LTE Prepaid Smartphone (Locked) - Black - 16GB - SIM Card Included - CDMA,TracFone Store,https://www.amazon.com/stores/Tracfone/page/64B4FC0C-8D94-48E8-AF60-E606E348588D?ref_=ast_bln,4.3,,Journey,Tracfone,TracFone,Smartphone,16 GB,Android,Black,LTE,,,"Phone, Charger, SIM, Manual"
https://www.amazon.com//RCA-Android-Unlocked-Smartphone-Black/dp/B086G9NF1P/ref=sr_1_160?keywords=used+phones&qid=1646080945&sr=8-160,"RCA Reno Smartphone, 4G LTE, 16GB, Android 10, Black - GSM Unlocked",RCA Store,https://www.amazon.com/stores/RCATVs/page/3E34B8D8-734C-41A9-BDE2-4E14527E2992?ref_=ast_bln,3.3,$69.99,Reno,Unlocked for All Carriers,RCA,Smartphone,16 GB,Android 10.0,Black,4G,Dual SIM,,"Adapter, Screen Protector"
https://www.amazon.com//Samsung-Galaxy-S8-Unlocked-64GB/dp/B07K4F5759/ref=sr_1_161?keywords=used+phones&qid=1646080945&sr=8-161,SAMSUNG Galaxy S8 G950U 64GB Unlocked GSM U.S. Version Phone - w/ 12MP Camera - Orchid Gray (Renewed),Amazon Renewed Store,https://www.amazon.com/Amazon-Renewed/b/ref=bl_dp_s_web_12653393011?ie=UTF8&node=12653393011&field-lbr_brands_browse-bin=Amazon+Renewed,4.2,$178.00,Galaxy S8,Unlocked,Samsung Electronics,Smartphone,64 GB,Android,Gray,2G,Single SIM,2018,
https://www.amazon.com//Samsung-Galaxy-64GB-Phone-Smartphone/dp/B076M9RQJ2/ref=sr_1_162?keywords=used+phones&qid=1646080945&sr=8-162,SAMSUNG Galaxy S8 64GB Phone - 5.8in Unlocked Smartphone - Midnight Black (Renewed),Amazon Renewed Store,https://www.amazon.com/Amazon-Renewed/b/ref=bl_dp_s_web_12653393011?ie=UTF8&node=12653393011&field-lbr_brands_browse-bin=Amazon+Renewed,4.3,$169.99,Galaxy S8,Unlocked,Samsung Electronics,Smartphone,64 GB,Android,Midnight Black,2G,,,
https://www.amazon.com//Apple-iPhone-XS-Max-Unlocked/dp/B07K8RNW7H/ref=sr_1_163?keywords=used+phones&qid=1646080945&sr=8-163,"Apple iPhone XS Max, US Version, 64GB, Space Gray - Unlocked (Renewed)",Amazon Renewed Store,https://www.amazon.com/Amazon-Renewed/b/ref=bl_dp_s_web_12653393011?ie=UTF8&node=12653393011&field-lbr_brands_browse-bin=Amazon+Renewed,4.5,$343.98,IPhone XS Max,Unlocked for All Carriers,Apple,Smartphone,64 GB,IOS,Space Gray,4G,Single SIM,2018,
https://www.amazon.com//Samsung-Galaxy-Black-Verizon-Wireless/dp/B01CJ3SCN2/ref=sr_1_164?keywords=used+phones&qid=1646080945&sr=8-164,"Samsung Galaxy S7, Black 32GB (Verizon Wireless)",Samsung Electronics Store,https://www.amazon.com/stores/SamsungElectronics/page/5DE4E0B0-7C27-45B4-9406-2291193DCBEF?ref_=ast_bln,4.1,,Galaxy S7,Verizon,Samsung Electronics,Smartphone,32 GB,Android,Black,LTE,,,Samsung Galaxy S7;Pre-Installed SIM Card;Wall Charger;USB Cable
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A01270452VX4BVW56LYD8&url=%2F5-75-inch-Screen%25EF%25BC%258CX33-Phone%25EF%25BC%258C2GB-Cameras%25EF%25BC%258CSmartphone%25EF%25BC%258COnly-2100MHZ%25EF%25BC%2588Gold%25EF%25BC%2589%2Fdp%2FB09LYK554Z%2Fref%3Dsr_1_165_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080945%26sr%3D8-165-spons%26psc%3D1&qualifier=1646080945&id=587621268431940&widgetName=sp_btf,5.75-inch IPS Screen，X33 Unlocked Cell Phone，2GB RAM 16GB ROM，Front and Rear Cameras，Smartphone，Only Supports SIM Card Frequency Band of 3GWCDMA ：850/2100MHZ（Gold）,rroo,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=aderroo,4.5,$59.99,X13,Unlocked for All Carriers,Aderroo,Smartphone,16 GB,Android,Gold,3G,Dual SIM,2021,
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A10316783TCQZ242ZD7AF&url=%2FROM%25EF%25BC%258CM409-X11-aderroo-Full-Screen%25EF%25BC%258CFront-Cameras%25EF%25BC%258COnly-2100MHZ%25EF%25BC%258CUnlocked%2Fdp%2FB09JYNL59Q%2Fref%3Dsr_1_166_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080945%26sr%3D8-166-spons%26psc%3D1&qualifier=1646080945&id=587621268431940&widgetName=sp_btf,"2GB RAM 16GB ROM，M409-X11 aderroo Android Smartphone, 5.75-inch IPS Full-Screen，Front and Rear Cameras，Only Supports Dual SIM Card Frequency Band of 3GWCDMA：850/2100MHZ，Unlocked Cell Phone（Black）",rroo,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=aderroo,2.0,$59.99,M409,Unlocked for All Carriers,Aderroo,Smartphone,16 GB,Android,Black,3G,Dual SIM,2021,
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A06294681W7ZBFWSWBS7X&url=%2Faderroo-Smartphone-Full-Screen%25EF%25BC%258CFront-Cameras%25EF%25BC%258C2GB-2100MHZ%25EF%25BC%2588Black%25EF%25BC%2589%2Fdp%2FB09KGNDZHW%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080948%26sr%3D8-161-spons%26psc%3D1&qualifier=1646080948&id=2999807669992747&widgetName=sp_atf_next,"Unlocked Cell Phone，Y77 aderroo Android Smartphone, 5.75-inch IPS Full-Screen，Front and Rear Cameras，2GB RAM 16GB ROM，Only Supports Dual SIM Card Frequency Band of 3GWCDMA ：850/2100MHZ（Black）",rroo,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=aderroo,3.5,$59.99,Y77,Unlocked for All Carriers,Aderroo,Smartphone,16 GB,Android,Black,3G,Dual SIM,2021,
https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A07748387DT8WE7P9PL6&url=%2FMovo-Smartphone-Wireless-Lavalier-Microphone%2Fdp%2FB07886159N%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dused%2Bphones%26qid%3D1646080948%26sr%3D8-162-spons%26psc%3D1%26smid%3DAJJXN514E694T&qualifier=1646080948&id=2999807669992747&widgetName=sp_atf_next,"Movo Wireless Smartphone Video Kit V2 with Grip Rig, Wireless Lavalier Microphone, LED Light and Wireless Remote - YouTube Equipment for iPhone 5, 5C, 5S, 6, 6S, 7, 8, X, XS, XS Max, Samsung Galaxy",Movo Store,https://www.amazon.com/stores/Movo/page/165B1AD8-73E1-4A23-9AE2-96E9A4445D98?ref_=ast_bln,3.9,$129.95,,,Movo,,,,,,,,
https://www.amazon.com//Nokia-7-2-Unlocked-Smartphone-T-Mobile/dp/B07XW28MW4/ref=sr_1_163?keywords=used+phones&qid=1646080948&sr=8-163,"Nokia 7.2 - Android 9.0 Pie - 128 GB - 48MP Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Green - U.S. Warranty, Model:TA-1178",Nokia Store,https://www.amazon.com/stores/Nokia/page/BBD88D40-BF44-4A32-90F8-5A0E8C5658A1?ref_=ast_bln,3.9,,Nokia 7.2,Unlocked,Nokia,Smartphone,4 GB,Android,Green,4G,Single SIM,2019,
https://www.amazon.com//Smartphone-Screen-Recognition-Fingerprint-Standby/dp/B08ZS8TG2L/ref=sr_1_164?keywords=used+phones&qid=1646080948&sr=8-164,"Smartphone,5.45 inch HD Full Screen face Recognition and Fingerprint Unlock Smartphone,2MP + 5MP,Dual Card Dual Standby,Green",FOLOSAFENAR Store,https://www.amazon.com/stores/DAUERHAFT/page/F8CC952B-E00D-477B-8649-7BA58A68F48F?ref_=ast_bln,2.3,$75.49,Rino4 Pro,Unlocked for All Carriers,FOLOSAFENAR,Smartphone,128 GB,Android 6.0,Green,3G,,,"Earphone, Screen Protector, Phone Case"
https://www.amazon.com//Bluetooth-Dialer-Support-Flashlight-Recorder/dp/B07WWSX9D9/ref=sr_1_165?keywords=used+phones&qid=1646080948&sr=8-165,"Mini Cell Phone Pen Style Bluetooth Dialer 0.96"" Tiny Screen Mobile Phone Support GSM Dual SIM Card with Camera Voice Recorder (Black)",VO,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=SERVO,3.5,,,"Simple Mobile, Ting",SERVO,Smartphone,32 GB,,Black,2G,Dual SIM,2018,
https://www.amazon.com//5-75-inch-Screen%EF%BC%8CX33-Phone%EF%BC%8C2GB-Cameras%EF%BC%8CSmartphone%EF%BC%8COnly-2100MHZ%EF%BC%88Blue%EF%BC%89/dp/B09LYKQRB8/ref=sr_1_166?keywords=used+phones&qid=1646080948&sr=8-166,5.75-inch IPS Screen，X33 Unlocked Cell Phone，2GB RAM 16GB ROM，Front and Rear Cameras，Smartphone，Only Supports SIM Card Frequency Band of 3GWCDMA ：850/2100MHZ（Blue）,rroo,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=aderroo,4.5,$59.99,X13,Unlocked for All Carriers,Aderroo,Smartphone,16 GB,Android,Blue,3G,Dual SIM,2021,
https://www.amazon.com//Samsung-Galaxy-SM-N986B-DS-Hybrid/dp/B08FCQ2R5T/ref=sr_1_167?keywords=used+phones&qid=1646080948&sr=8-167,"Samsung Galaxy Note 20 Ultra SM-N986B/DS, Dual SIM 5G, International Version (No US Warranty), 12GB+256GB, Mystic Black - Unlocked",Samsung Electronics Store,https://www.amazon.com/stores/SamsungElectronics/page/5DE4E0B0-7C27-45B4-9406-2291193DCBEF?ref_=ast_bln,4.1,"$1,124.99",Galaxy Note,Unlocked,Samsung Electronics,Foldable Case,256 GB,Android 10.0,Black,"5G, 4G, 3G, 2G",Dual SIM,2020,
https://www.amazon.com//Unlocked-Smartphone-Android-Cellphone-Recognition/dp/B09LCG3X1L/ref=sr_1_168?keywords=used+phones&qid=1646080948&sr=8-168,"Unlocked Smartphone,IP12 PRO+ Android Smartphone 6.26in Large Screen Unlocked Cellphone Face Recognition Unlocked Android Smartphone Dual Card Dual Standby(Gold)",WESE Store,https://www.amazon.com/stores/DAUERHAFT/page/F8CC952B-E00D-477B-8649-7BA58A68F48F?ref_=ast_bln,2.0,$108.99,IP12 PRO+,Unlocked for All Carriers,WESE,Smartphone,8 GB,Android 8.1,Gold,3G,,,Earphone
https://www.amazon.com//Unlocked-Phone%EF%BC%8CSS21U%EF%BC%8CAndroid-Smartphone-6-11-inch-3GWCDMA/dp/B09GMKN6BX/ref=sr_1_169?keywords=used+phones&qid=1646080948&sr=8-169,"Unlocked Cell Phone，SS21U，Android Smartphone, 6.11-inch HD+U Nouth Screen, 3GWCDMA : 850/2100MHZ SIM Card Frequency Band, 1GB RAM 16GB ROM, Dual SIM Card，Front and Rear Cameras（Black）",rroo,https://www.amazon.com/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=aderroo,3.0,$74.44,,Unlocked for All Carriers,Aderroo,Smartphone,16 GB,,Black,,Dual SIM,,
https://www.amazon.com//Apple-iPhone-12-Pro-Max/dp/B09JF9WMR9/ref=sr_1_170?keywords=used+phones&qid=1646080948&sr=8-170,"Apple iPhone 12 Pro Max, 128GB, Pacific Blue - Unlocked (Renewed Premium)",Amazon Renewed Store,https://www.amazon.com/Amazon-Renewed/b/ref=bl_dp_s_web_12653393011?ie=UTF8&node=12653393011&field-lbr_brands_browse-bin=Amazon+Renewed,4.5,$979.00,IPhone 12 Pro Max,Unlocked,Apple,Smartphone,128 GB,IOS 12,Pacific Blue,LTE,,,"SIM Tray Ejector, USB Cable"
